super_epoch,variant_order,variant_epochs_cumulative,optimizer_steps_cumulative,updates_per_super_epoch,mean_train_loss,validation_check,validation_checks_cumulative,mean_val_filtered_MRR,best_mean_val_filtered_MRR,cycle_seconds,batches_no_changes,train_loss_no_changes,batches_all_inverse_edges,train_loss_all_inverse_edges,batches_universal_edges,train_loss_universal_edges,val_raw_MRR_no_changes,val_filtered_MRR_no_changes,val_Hits@1_no_changes,val_Hits@3_no_changes,val_Hits@10_no_changes,val_accuracy_no_changes,val_precision_no_changes,val_recall_no_changes,val_macro_f1_no_changes,val_raw_MRR_all_inverse_edges,val_filtered_MRR_all_inverse_edges,val_Hits@1_all_inverse_edges,val_Hits@3_all_inverse_edges,val_Hits@10_all_inverse_edges,val_accuracy_all_inverse_edges,val_precision_all_inverse_edges,val_recall_all_inverse_edges,val_macro_f1_all_inverse_edges,val_raw_MRR_universal_edges,val_filtered_MRR_universal_edges,val_Hits@1_universal_edges,val_Hits@3_universal_edges,val_Hits@10_universal_edges,val_accuracy_universal_edges,val_precision_universal_edges,val_recall_universal_edges,val_macro_f1_universal_edges
886,"no_changes,all_inverse_edges,universal_edges",2658,2658,3,0.12338590870300929,0,88,,0.37307241559028625,4.670487714931369,1,0.2858963906764984,1,0.00981515645980835,1,0.0744461789727211,,,,,,,,,,,,,,,,,,,,,,,,,,,
887,"all_inverse_edges,no_changes,universal_edges",2661,2661,3,0.027958320764203865,0,88,,0.37307241559028625,4.672550097107887,1,0.00938283558934927,1,0.012411974370479584,1,0.062080152332782745,,,,,,,,,,,,,,,,,,,,,,,,,,,
888,"universal_edges,all_inverse_edges,no_changes",2664,2664,3,0.02609374839812517,0,88,,0.37307241559028625,4.6766356870066375,1,0.007864375598728657,1,0.013477334752678871,1,0.05693953484296799,,,,,,,,,,,,,,,,,,,,,,,,,,,
889,"universal_edges,no_changes,all_inverse_edges",2667,2667,3,0.022222174641986687,0,88,,0.37307241559028625,4.680230617057532,1,0.00791890174150467,1,0.011540005914866924,1,0.04720761626958847,,,,,,,,,,,,,,,,,,,,,,,,,,,
890,"all_inverse_edges,universal_edges,no_changes",2670,2670,3,0.11829266635080178,1,89,0.3636558751265208,0.37307241559028625,20.13284181896597,1,0.29055774211883545,1,0.009433647617697716,1,0.05488660931587219,0.2414984107017517,0.3568987548351288,0.3147659854976928,0.38266315095583386,0.4268292682926829,0.9885674770897153,0.9528376985212512,0.7289815425181279,0.8028316756544138,0.2622126042842865,0.3808792531490326,0.34508899143045485,0.3951878707976269,0.4451219512195122,0.988793671720501,0.9546932709963881,0.7342649967040211,0.8079376323649853,0.25288569927215576,0.353189617395401,0.30998681608437706,0.3724456163480554,0.42617007251153594,0.9886256414233459,0.9344968932533615,0.7427389584706657,0.8104344446198604
891,"universal_edges,no_changes,all_inverse_edges",2673,2673,3,0.018539833991477888,0,89,,0.37307241559028625,4.671947916969657,1,0.006999974604696035,1,0.00642051175236702,1,0.042199015617370605,,,,,,,,,,,,,,,,,,,,,,,,,,,
892,"all_inverse_edges,no_changes,universal_edges",2676,2676,3,0.021328820226093132,0,89,,0.37307241559028625,4.672361594159156,1,0.007949183695018291,1,0.00658927857875824,1,0.04944799840450287,,,,,,,,,,,,,,,,,,,,,,,,,,,
893,"universal_edges,no_changes,all_inverse_edges",2679,2679,3,0.054015896283090115,0,89,,0.37307241559028625,4.683161288965493,1,0.00679087545722723,1,0.005248000845313072,1,0.15000881254673004,,,,,,,,,,,,,,,,,,,,,,,,,,,
894,"universal_edges,all_inverse_edges,no_changes",2682,2682,3,0.017377451993525028,0,89,,0.37307241559028625,4.6653754520229995,1,0.007945404388010502,1,0.0055844541639089584,1,0.038602497428655624,,,,,,,,,,,,,,,,,,,,,,,,,,,
895,"no_changes,all_inverse_edges,universal_edges",2685,2685,3,0.02036253238717715,0,89,,0.37307241559028625,4.6820544339716434,1,0.0070095667615532875,1,0.004395264200866222,1,0.04968276619911194,,,,,,,,,,,,,,,,,,,,,,,,,,,
896,"no_changes,all_inverse_edges,universal_edges",2688,2688,3,0.019053581170737743,0,89,,0.37307241559028625,4.663257299922407,1,0.006786698009818792,1,0.005557529162615538,1,0.0448165163397789,,,,,,,,,,,,,,,,,,,,,,,,,,,
897,"all_inverse_edges,universal_edges,no_changes",2691,2691,3,0.11546294142802556,0,89,,0.37307241559028625,4.67798587703146,1,0.294805645942688,1,0.004838529974222183,1,0.04674464836716652,,,,,,,,,,,,,,,,,,,,,,,,,,,
898,"all_inverse_edges,universal_edges,no_changes",2694,2694,3,0.04778939920167128,0,89,,0.37307241559028625,4.673643857007846,1,0.010719096288084984,1,0.09260395914316177,1,0.04004514217376709,,,,,,,,,,,,,,,,,,,,,,,,,,,
899,"universal_edges,all_inverse_edges,no_changes",2697,2697,3,0.017532304860651493,0,89,,0.37307241559028625,4.673421700950712,1,0.009169138967990875,1,0.008159688673913479,1,0.035268086940050125,,,,,,,,,,,,,,,,,,,,,,,,,,,
900,"all_inverse_edges,no_changes,universal_edges",2700,2700,3,0.15343558291594186,1,90,0.36221592624982196,0.37307241559028625,20.078073581913486,1,0.30121374130249023,1,0.007481172680854797,1,0.1516118347644806,0.2414017915725708,0.35198643803596497,0.30405405405405406,0.3768951878707976,0.43605800922874094,0.9886191787196091,0.9313933343005748,0.7448352010547132,0.8113902162697822,0.26355355978012085,0.38427770137786865,0.34640738299274887,0.3991430454845089,0.4536914963744232,0.9889293884989724,0.9398521008613283,0.7479004614370468,0.8160728830212285,0.24990227818489075,0.3503836393356323,0.3029004614370468,0.37376400791034936,0.43144363876071196,0.9889940155363398,0.9262021825958564,0.7603691496374423,0.8224661304469496
901,"universal_edges,all_inverse_edges,no_changes",2703,2703,3,0.13850742702682814,0,90,,0.37307241559028625,4.67700594291091,1,0.2850485146045685,1,0.09019660949707031,1,0.040277156978845596,,,,,,,,,,,,,,,,,,,,,,,,,,,
902,"no_changes,all_inverse_edges,universal_edges",2706,2706,3,0.0350167405170699,0,90,,0.37307241559028625,4.680270952172577,1,0.010977435857057571,1,0.007544149179011583,1,0.08652863651514053,,,,,,,,,,,,,,,,,,,,,,,,,,,
903,"all_inverse_edges,no_changes,universal_edges",2709,2709,3,0.12070265070845683,0,90,,0.37307241559028625,4.669799620984122,1,0.28681680560112,1,0.009874408133327961,1,0.06541673839092255,,,,,,,,,,,,,,,,,,,,,,,,,,,
904,"all_inverse_edges,no_changes,universal_edges",2712,2712,3,0.05025216409315666,0,90,,0.37307241559028625,4.670029232976958,1,0.007950210012495518,1,0.008157273754477501,1,0.13464900851249695,,,,,,,,,,,,,,,,,,,,,,,,,,,
905,"all_inverse_edges,universal_edges,no_changes",2715,2715,3,0.020716875481108826,0,90,,0.37307241559028625,4.6756322691217065,1,0.009329856373369694,1,0.008895715698599815,1,0.043925054371356964,,,,,,,,,,,,,,,,,,,,,,,,,,,
906,"universal_edges,no_changes,all_inverse_edges",2718,2718,3,0.018052391707897186,0,90,,0.37307241559028625,4.683578233001754,1,0.007502598688006401,1,0.008503081277012825,1,0.03815149515867233,,,,,,,,,,,,,,,,,,,,,,,,,,,
907,"all_inverse_edges,no_changes,universal_edges",2721,2721,3,0.023464485226819914,0,90,,0.37307241559028625,4.673407799098641,1,0.006477071903645992,1,0.007498568389564753,1,0.05641781538724899,,,,,,,,,,,,,,,,,,,,,,,,,,,
908,"all_inverse_edges,no_changes,universal_edges",2724,2724,3,0.046542769918839134,0,90,,0.37307241559028625,4.676042086910456,1,0.006207937840372324,1,0.005087786819785833,1,0.12833258509635925,,,,,,,,,,,,,,,,,,,,,,,,,,,
909,"no_changes,all_inverse_edges,universal_edges",2727,2727,3,0.048714310551683106,0,90,,0.37307241559028625,4.681889113970101,1,0.006267888471484184,1,0.09605301916599274,1,0.0438220240175724,,,,,,,,,,,,,,,,,,,,,,,,,,,
910,"universal_edges,all_inverse_edges,no_changes",2730,2730,3,0.020434443994114797,1,91,0.3697240849335988,0.37307241559028625,20.087581579806283,1,0.007145808544009924,1,0.016259262338280678,1,0.03789826110005379,0.24684946238994598,0.35966670513153076,0.3127883981542518,0.38645352669742916,0.4406723796967699,0.9888001344242378,0.9440557638841671,0.7412129202373104,0.8114918519371275,0.2680186927318573,0.3895135223865509,0.3498681608437706,0.4047462096242584,0.45978905735003295,0.9893688523530705,0.9499926821822906,0.7536156888595913,0.8233741346000705,0.2595025897026062,0.35999202728271484,0.3111404087013843,0.3848055372445616,0.44330916282135796,0.9894593302053847,0.9402844305655944,0.7631905075807515,0.8285872510352341
911,"universal_edges,all_inverse_edges,no_changes",2733,2733,3,0.027400811047603685,0,91,,0.37307241559028625,4.681318610906601,1,0.006281648296862841,1,0.02132411114871502,1,0.0545966736972332,,,,,,,,,,,,,,,,,,,,,,,,,,,
912,"all_inverse_edges,universal_edges,no_changes",2736,2736,3,0.054537656251341105,0,91,,0.37307241559028625,4.675561698153615,1,0.006910748314112425,1,0.09760439395904541,1,0.05909782648086548,,,,,,,,,,,,,,,,,,,,,,,,,,,
913,"universal_edges,no_changes,all_inverse_edges",2739,2739,3,0.16762943317492804,0,91,,0.37307241559028625,4.66656884807162,1,0.285446435213089,1,0.16337406635284424,1,0.05406779795885086,,,,,,,,,,,,,,,,,,,,,,,,,,,
914,"universal_edges,all_inverse_edges,no_changes",2742,2742,3,0.22120187307397524,0,91,,0.37307241559028625,4.683780285064131,1,0.31613925099372864,1,0.2884525656700134,1,0.05901380255818367,,,,,,,,,,,,,,,,,,,,,,,,,,,
915,"universal_edges,no_changes,all_inverse_edges",2745,2745,3,0.30775065161287785,0,91,,0.37307241559028625,4.674171421909705,1,0.022991595789790154,1,0.7335606217384338,1,0.16669973731040955,,,,,,,,,,,,,,,,,,,,,,,,,,,
916,"no_changes,all_inverse_edges,universal_edges",2748,2748,3,0.21733178198337555,0,91,,0.37307241559028625,4.66905909916386,1,0.051167622208595276,1,0.35620570182800293,1,0.24462202191352844,,,,,,,,,,,,,,,,,,,,,,,,,,,
917,"no_changes,all_inverse_edges,universal_edges",2751,2751,3,0.21247057368357977,0,91,,0.37307241559028625,4.666950087994337,1,0.10599764436483383,1,0.10288207232952118,1,0.4285320043563843,,,,,,,,,,,,,,,,,,,,,,,,,,,
918,"no_changes,universal_edges,all_inverse_edges",2754,2754,3,0.17472550893823305,0,91,,0.37307241559028625,4.673383589135483,1,0.05517219379544258,1,0.12029200792312622,1,0.34871232509613037,,,,,,,,,,,,,,,,,,,,,,,,,,,
919,"all_inverse_edges,universal_edges,no_changes",2757,2757,3,0.08647604162494342,0,91,,0.37307241559028625,4.680283226072788,1,0.0426844097673893,1,0.0753033235669136,1,0.14144039154052734,,,,,,,,,,,,,,,,,,,,,,,,,,,
920,"all_inverse_edges,universal_edges,no_changes",2760,2760,3,0.21188653881351152,1,92,0.2674626062313716,0.37307241559028625,20.108064255909994,1,0.4832211434841156,1,0.04656589403748512,1,0.10587257891893387,0.189251109957695,0.24623806774616241,0.1825972313777192,0.2801582069874753,0.3647000659195781,0.9806829785308981,0.7488598188414693,0.7624291364535267,0.7554530079173007,0.210479736328125,0.2747269570827484,0.21061305207646672,0.3093276203032301,0.38941990771259066,0.9838432406581618,0.7938700274222334,0.7674324324324324,0.7799943333760906,0.2082703560590744,0.28142279386520386,0.21819380355965723,0.31740276862228084,0.39205669083717865,0.9815102046092004,0.7584659380486681,0.7943441001977587,0.7751676085444604
921,"no_changes,universal_edges,all_inverse_edges",2763,2763,3,0.06336075440049171,0,92,,0.37307241559028625,4.676065283128992,1,0.03865399584174156,1,0.0652400404214859,1,0.08618822693824768,,,,,,,,,,,,,,,,,,,,,,,,,,,
922,"all_inverse_edges,no_changes,universal_edges",2766,2766,3,0.20048998296260834,0,92,,0.37307241559028625,4.6796490689739585,1,0.4480624496936798,1,0.06008210778236389,1,0.09332539141178131,,,,,,,,,,,,,,,,,,,,,,,,,,,
923,"all_inverse_edges,no_changes,universal_edges",2769,2769,3,0.21225102990865707,0,92,,0.37307241559028625,4.672311987960711,1,0.37288087606430054,1,0.16258156299591064,1,0.10129065066576004,,,,,,,,,,,,,,,,,,,,,,,,,,,
924,"no_changes,universal_edges,all_inverse_edges",2772,2772,3,0.33081986010074615,0,92,,0.37307241559028625,4.674714316846803,1,0.5292547345161438,1,0.2931362986564636,1,0.17006854712963104,,,,,,,,,,,,,,,,,,,,,,,,,,,
925,"no_changes,universal_edges,all_inverse_edges",2775,2775,3,0.19370614240566889,0,92,,0.37307241559028625,4.67966206301935,1,0.2763398587703705,1,0.18920208513736725,1,0.11557648330926895,,,,,,,,,,,,,,,,,,,,,,,,,,,
926,"universal_edges,all_inverse_edges,no_changes",2778,2778,3,0.25970732669035596,0,92,,0.37307241559028625,4.666971979197115,1,0.19183337688446045,1,0.490646094083786,1,0.09664250910282135,,,,,,,,,,,,,,,,,,,,,,,,,,,
927,"universal_edges,all_inverse_edges,no_changes",2781,2781,3,0.32241108516852063,0,92,,0.37307241559028625,4.679398776963353,1,0.5264968276023865,1,0.18737997114658356,1,0.2533564567565918,,,,,,,,,,,,,,,,,,,,,,,,,,,
928,"no_changes,all_inverse_edges,universal_edges",2784,2784,3,0.26033271849155426,0,92,,0.37307241559028625,4.675232905894518,1,0.4145355224609375,1,0.22344152629375458,1,0.1430211067199707,,,,,,,,,,,,,,,,,,,,,,,,,,,
929,"universal_edges,no_changes,all_inverse_edges",2787,2787,3,0.1358154689272245,0,92,,0.37307241559028625,4.694299923023209,1,0.16275592148303986,1,0.1381707340478897,1,0.10651975125074387,,,,,,,,,,,,,,,,,,,,,,,,,,,
930,"universal_edges,no_changes,all_inverse_edges",2790,2790,3,0.1352147584160169,1,93,0.2744798461596171,0.37307241559028625,20.11378075904213,1,0.2058352828025818,1,0.07859350740909576,1,0.12121548503637314,0.18874254822731018,0.25076162815093994,0.18803559657218194,0.2821357943309163,0.3711272247857614,0.9787635555210878,0.7272977066363966,0.7609657218193804,0.7428914347725623,0.2207045555114746,0.29618704319000244,0.23483849703361898,0.33075148319050757,0.40293342122610415,0.9815942197577778,0.7601535950123431,0.7727455504284773,0.7662916602253331,0.2115405648946762,0.27649086713790894,0.20978905735003295,0.31262359920896504,0.39601186552406065,0.9818398024997738,0.7628552182190815,0.7833684904416611,0.7727030124275835
931,"universal_edges,all_inverse_edges,no_changes",2793,2793,3,0.0736165667573611,0,93,,0.37307241559028625,4.677896055858582,1,0.07175862044095993,1,0.055280737578868866,1,0.09381034225225449,,,,,,,,,,,,,,,,,,,,,,,,,,,
932,"universal_edges,no_changes,all_inverse_edges",2796,2796,3,0.12999888633688292,0,93,,0.37307241559028625,4.728876563953236,1,0.04813142493367195,1,0.2550508379936218,1,0.08681439608335495,,,,,,,,,,,,,,,,,,,,,,,,,,,
933,"all_inverse_edges,universal_edges,no_changes",2799,2799,3,0.21737016985813776,0,93,,0.37307241559028625,4.6730516529642045,1,0.4017372131347656,1,0.15306049585342407,1,0.0973128005862236,,,,,,,,,,,,,,,,,,,,,,,,,,,
934,"universal_edges,no_changes,all_inverse_edges",2802,2802,3,0.10169114420811336,0,93,,0.37307241559028625,4.66750202793628,1,0.09955661743879318,1,0.11829815059900284,1,0.08721866458654404,,,,,,,,,,,,,,,,,,,,,,,,,,,
935,"all_inverse_edges,no_changes,universal_edges",2805,2805,3,0.10700544714927673,0,93,,0.37307241559028625,4.671092762146145,1,0.06094176322221756,1,0.08411792665719986,1,0.17595665156841278,,,,,,,,,,,,,,,,,,,,,,,,,,,
936,"no_changes,universal_edges,all_inverse_edges",2808,2808,3,0.06598674754301707,0,93,,0.37307241559028625,4.657108166953549,1,0.03464676812291145,1,0.046474527567625046,1,0.11683894693851471,,,,,,,,,,,,,,,,,,,,,,,,,,,
937,"universal_edges,all_inverse_edges,no_changes",2811,2811,3,0.07992282882332802,0,93,,0.37307241559028625,4.675212328089401,1,0.04378093406558037,1,0.034236133098602295,1,0.1617514193058014,,,,,,,,,,,,,,,,,,,,,,,,,,,
938,"no_changes,all_inverse_edges,universal_edges",2814,2814,3,0.04868253506720066,0,93,,0.37307241559028625,4.670717098051682,1,0.024502994492650032,1,0.022602628916502,1,0.09894198179244995,,,,,,,,,,,,,,,,,,,,,,,,,,,
939,"all_inverse_edges,universal_edges,no_changes",2817,2817,3,0.11294021705786388,0,93,,0.37307241559028625,4.668634766945615,1,0.034138552844524384,1,0.222289577126503,1,0.08239252120256424,,,,,,,,,,,,,,,,,,,,,,,,,,,
940,"universal_edges,no_changes,all_inverse_edges",2820,2820,3,0.11389272411664327,1,94,0.3172883093357086,0.37307241559028625,20.11447458807379,1,0.0462767630815506,1,0.09792213141918182,1,0.1974792778491974,0.22368964552879333,0.30678755044937134,0.244726433750824,0.34377059986816083,0.41331575477916943,0.9843085553272067,0.7977622125192462,0.7864040870138431,0.7919666237728429,0.24421747028827667,0.3341556191444397,0.27356624917600525,0.37030323005932764,0.43539881344759396,0.985058228960668,0.8028338114510598,0.8192485168094925,0.8108124969031517,0.23512017726898193,0.3109217584133148,0.245385629531971,0.3475609756097561,0.42518127883981544,0.9860276345211783,0.816531817149887,0.8249110085695451,0.8206637258586698
941,"no_changes,universal_edges,all_inverse_edges",2823,2823,3,0.04620689650376638,0,94,,0.37307241559028625,4.682353242998943,1,0.029554300010204315,1,0.031224749982357025,1,0.07784163951873779,,,,,,,,,,,,,,,,,,,,,,,,,,,
942,"universal_edges,no_changes,all_inverse_edges",2826,2826,3,0.04945242094496886,0,94,,0.37307241559028625,4.682153029134497,1,0.0644887387752533,1,0.021081825718283653,1,0.06278669834136963,,,,,,,,,,,,,,,,,,,,,,,,,,,
943,"universal_edges,no_changes,all_inverse_edges",2829,2829,3,0.044893257319927216,0,94,,0.37307241559028625,4.682316252961755,1,0.0380038283765316,1,0.036260951310396194,1,0.06041499227285385,,,,,,,,,,,,,,,,,,,,,,,,,,,
944,"all_inverse_edges,universal_edges,no_changes",2832,2832,3,0.040365795915325485,0,94,,0.37307241559028625,4.673356638057157,1,0.028658444061875343,1,0.03311556950211525,1,0.059323374181985855,,,,,,,,,,,,,,,,,,,,,,,,,,,
945,"universal_edges,no_changes,all_inverse_edges",2835,2835,3,0.0793633380283912,0,94,,0.37307241559028625,4.675942057976499,1,0.017134012654423714,1,0.16570456326007843,1,0.05525143817067146,,,,,,,,,,,,,,,,,,,,,,,,,,,
946,"no_changes,universal_edges,all_inverse_edges",2838,2838,3,0.028424523460368317,0,94,,0.37307241559028625,4.680189264938235,1,0.015600057318806648,1,0.01328482199460268,1,0.05638869106769562,,,,,,,,,,,,,,,,,,,,,,,,,,,
947,"all_inverse_edges,universal_edges,no_changes",2841,2841,3,0.026764297547439735,0,94,,0.37307241559028625,4.670553589006886,1,0.01379496417939663,1,0.01300723385065794,1,0.05349069461226463,,,,,,,,,,,,,,,,,,,,,,,,,,,
948,"all_inverse_edges,universal_edges,no_changes",2844,2844,3,0.0638283019264539,0,94,,0.37307241559028625,4.672682952834293,1,0.012462921440601349,1,0.12816575169563293,1,0.05085623264312744,,,,,,,,,,,,,,,,,,,,,,,,,,,
949,"all_inverse_edges,no_changes,universal_edges",2847,2847,3,0.0249088021616141,0,94,,0.37307241559028625,4.671060751192272,1,0.011560432612895966,1,0.012413054704666138,1,0.0507529191672802,,,,,,,,,,,,,,,,,,,,,,,,,,,
950,"universal_edges,no_changes,all_inverse_edges",2850,2850,3,0.17076620738953352,1,95,0.3428370753924052,0.37307241559028625,20.10956811509095,1,0.33602824807167053,1,0.010773458518087864,1,0.16549691557884216,0.23673012852668762,0.34282609820365906,0.29185893210283453,0.3760711931443639,0.4245220830586684,0.9878953559010948,0.89498573272107,0.7539947264337508,0.8085317585074645,0.25634562969207764,0.3628455102443695,0.31591957811470006,0.38744232036914966,0.44100197758734344,0.9890521798699704,0.9157068654019873,0.7715425181278839,0.8278858130865618,0.23654329776763916,0.322839617729187,0.26104152933421226,0.35893210283454186,0.42963085036255766,0.9888906122765521,0.9004007627335217,0.7821193144363876,0.8305735135928798
951,"no_changes,universal_edges,all_inverse_edges",2853,2853,3,0.12587979218612114,0,95,,0.37307241559028625,4.675468269037083,1,0.31673720479011536,1,0.010882456786930561,1,0.05001971498131752,,,,,,,,,,,,,,,,,,,,,,,,,,,
952,"all_inverse_edges,no_changes,universal_edges",2856,2856,3,0.02565414955218633,0,95,,0.37307241559028625,4.674402710981667,1,0.013566954992711544,1,0.012764600105583668,1,0.05063089355826378,,,,,,,,,,,,,,,,,,,,,,,,,,,
953,"universal_edges,no_changes,all_inverse_edges",2859,2859,3,0.023560640091697376,0,95,,0.37307241559028625,4.680198159068823,1,0.01494267676025629,1,0.010072738863527775,1,0.04566650465130806,,,,,,,,,,,,,,,,,,,,,,,,,,,
954,"universal_edges,no_changes,all_inverse_edges",2862,2862,3,0.022171272585789364,0,95,,0.37307241559028625,4.672867483925074,1,0.011255531571805477,1,0.008995392359793186,1,0.046262893825769424,,,,,,,,,,,,,,,,,,,,,,,,,,,
955,"no_changes,universal_edges,all_inverse_edges",2865,2865,3,0.1239771790181597,0,95,,0.37307241559028625,4.664665790041909,1,0.31171077489852905,1,0.008195317350327969,1,0.0520254448056221,,,,,,,,,,,,,,,,,,,,,,,,,,,
956,"universal_edges,no_changes,all_inverse_edges",2868,2868,3,0.05452431676288446,0,95,,0.37307241559028625,4.674149575876072,1,0.013305330649018288,1,0.10373899340629578,1,0.04652862623333931,,,,,,,,,,,,,,,,,,,,,,,,,,,
957,"no_changes,all_inverse_edges,universal_edges",2871,2871,3,0.05412945616990328,0,95,,0.37307241559028625,4.668101446935907,1,0.008951167576014996,1,0.10036401450634003,1,0.05307318642735481,,,,,,,,,,,,,,,,,,,,,,,,,,,
958,"universal_edges,no_changes,all_inverse_edges",2874,2874,3,0.055761861304442085,0,95,,0.37307241559028625,4.669718999881297,1,0.00901053287088871,1,0.009095979854464531,1,0.14917907118797302,,,,,,,,,,,,,,,,,,,,,,,,,,,
959,"all_inverse_edges,no_changes,universal_edges",2877,2877,3,0.05625873928268751,0,95,,0.37307241559028625,4.672663399018347,1,0.01032062154263258,1,0.008935303427278996,1,0.14952029287815094,,,,,,,,,,,,,,,,,,,,,,,,,,,
